,measure,Date_day,value,site_id,latitude,longitude
5458,Particulate Air Pollution (10 µm),2020-08-31,30.40416666666667,1005,-37.800629,144.965052
5459,Particulate Air Pollution (2.5 µm),2020-08-31,6.129166666666666,1003,-37.8023,144.960923
5460,Particulate Air Pollution (10 µm),2020-08-31,26.004166666666666,1003,-37.8023,144.960923
5461,Ambient Air Temperature,2020-08-31,10.325000000000001,1003,-37.8023,144.960923
5462,Particulate Air Pollution (2.5 µm),2020-08-31,5.566666666666666,1005,-37.800629,144.965052
5463,Particulate Air Pollution (10 µm),2020-08-31,28.724999999999998,1001,-37.800793,144.966492
5464,Particulate Air Pollution (2.5 µm),2020-08-31,5.875,1002,-37.800524,144.964122
5465,Ambient Air Temperature,2020-08-31,10.939166666666667,1001,-37.800793,144.966492
5466,Particulate Air Pollution (10 µm),2020-08-31,26.558333333333334,1002,-37.800524,144.964122
5467,Particulate Air Pollution (2.5 µm),2020-08-31,6.1499999999999995,1001,-37.800793,144.966492
5468,Relative Humidity,2020-08-31,60.024166666666666,1001,-37.800793,144.966492
5469,Ambient Air Temperature,2020-08-31,9.681666666666667,1002,-37.800524,144.964122
5470,Relative Humidity,2020-08-31,68.97000000000001,1002,-37.800524,144.964122
5471,Particulate Air Pollution (2.5 µm),2020-09-01,5.904166666666666,1005,-37.800629,144.965052
5472,Particulate Air Pollution (10 µm),2020-09-01,25.729166666666668,1005,-37.800629,144.965052
5473,Ambient Air Temperature,2020-09-01,11.120416666666666,1005,-37.800629,144.965052
5474,Relative Humidity,2020-09-01,60.14625,1005,-37.800629,144.965052
5475,Particulate Air Pollution (2.5 µm),2020-09-01,6.743478260869565,1003,-37.8023,144.960923
5476,Particulate Air Pollution (10 µm),2020-09-01,23.995652173913044,1003,-37.8023,144.960923
5477,Ambient Air Temperature,2020-09-01,11.847826086956522,1003,-37.8023,144.960923
5478,Particulate Air Pollution (10 µm),2020-09-01,25.974999999999998,1002,-37.800524,144.964122
5479,Ambient Air Temperature,2020-09-01,11.516666666666666,1002,-37.800524,144.964122
5480,Particulate Air Pollution (2.5 µm),2020-09-01,6.9750000000000005,1002,-37.800524,144.964122
5481,Relative Humidity,2020-09-01,60.89739130434783,1003,-37.8023,144.960923
5482,Relative Humidity,2020-09-01,60.63333333333333,1002,-37.800524,144.964122
5483,Particulate Air Pollution (10 µm),2020-09-01,24.753846153846155,1001,-37.800793,144.966492
5484,Ambient Air Temperature,2020-09-01,12.717692307692309,1001,-37.800793,144.966492
5485,Relative Humidity,2020-09-01,51.818461538461534,1001,-37.800793,144.966492
5486,Particulate Air Pollution (2.5 µm),2020-09-01,6.492307692307692,1001,-37.800793,144.966492
5487,Ambient Air Temperature,2020-09-02,16.375217391304346,1003,-37.8023,144.960923
5488,Particulate Air Pollution (2.5 µm),2020-09-02,5.6695652173913045,1003,-37.8023,144.960923
5489,Relative Humidity,2020-09-02,50.40083333333333,1005,-37.800629,144.965052
5490,Particulate Air Pollution (10 µm),2020-09-02,22.169565217391302,1003,-37.8023,144.960923
5491,Particulate Air Pollution (2.5 µm),2020-09-02,5.045833333333333,1005,-37.800629,144.965052
5492,Relative Humidity,2020-09-02,53.02086956521739,1003,-37.8023,144.960923
5493,Particulate Air Pollution (10 µm),2020-09-02,25.28333333333333,1005,-37.800629,144.965052
5494,Ambient Air Temperature,2020-09-02,16.142916666666668,1005,-37.800629,144.965052
5495,Ambient Air Temperature,2020-09-02,16.656666666666666,1001,-37.800793,144.966492
5496,Relative Humidity,2020-09-02,47.080000000000005,1001,-37.800793,144.966492
5497,Relative Humidity,2020-09-02,51.7825,1002,-37.800524,144.964122
5498,Particulate Air Pollution (10 µm),2020-09-02,23.608333333333334,1002,-37.800524,144.964122
5499,Particulate Air Pollution (2.5 µm),2020-09-02,5.575,1001,-37.800793,144.966492
5500,Ambient Air Temperature,2020-09-02,16.530833333333334,1002,-37.800524,144.964122
5501,Particulate Air Pollution (2.5 µm),2020-09-02,5.7250000000000005,1002,-37.800524,144.964122
5502,Particulate Air Pollution (10 µm),2020-09-02,23.891666666666666,1001,-37.800793,144.966492
5503,Relative Humidity,2020-09-03,52.23500000000001,1003,-37.8023,144.960923
5504,Particulate Air Pollution (10 µm),2020-09-03,24.229166666666668,1005,-37.800629,144.965052
5505,Ambient Air Temperature,2020-09-03,15.266666666666666,1005,-37.800629,144.965052
5506,Ambient Air Temperature,2020-09-03,15.645833333333334,1003,-37.8023,144.960923
5507,Particulate Air Pollution (2.5 µm),2020-09-03,5.679166666666667,1003,-37.8023,144.960923
5508,Particulate Air Pollution (10 µm),2020-09-03,22.537499999999998,1003,-37.8023,144.960923
5509,Particulate Air Pollution (2.5 µm),2020-09-03,5.0249999999999995,1005,-37.800629,144.965052
5510,Relative Humidity,2020-09-03,50.27041666666667,1005,-37.800629,144.965052
5511,Particulate Air Pollution (10 µm),2020-09-03,24.891666666666666,1001,-37.800793,144.966492
5512,Particulate Air Pollution (2.5 µm),2020-09-03,5.616666666666667,1001,-37.800793,144.966492
5513,Particulate Air Pollution (2.5 µm),2020-09-03,5.508333333333333,1002,-37.800524,144.964122
5514,Ambient Air Temperature,2020-09-03,16.224999999999998,1001,-37.800793,144.966492
5515,Particulate Air Pollution (10 µm),2020-09-03,24.416666666666668,1002,-37.800524,144.964122
5516,Relative Humidity,2020-09-03,45.105,1001,-37.800793,144.966492
5517,Relative Humidity,2020-09-03,51.714166666666664,1002,-37.800524,144.964122
5518,Ambient Air Temperature,2020-09-03,15.273333333333333,1002,-37.800524,144.964122
5519,Particulate Air Pollution (2.5 µm),2020-09-04,6.565217391304348,1003,-37.8023,144.960923
5520,Particulate Air Pollution (10 µm),2020-09-04,29.925,1005,-37.800629,144.965052
5521,Particulate Air Pollution (2.5 µm),2020-09-04,5.7,1005,-37.800629,144.965052
5522,Relative Humidity,2020-09-04,57.65478260869565,1003,-37.8023,144.960923
5523,Ambient Air Temperature,2020-09-04,13.248695652173911,1003,-37.8023,144.960923
5524,Relative Humidity,2020-09-04,55.68875,1005,-37.800629,144.965052
5525,Ambient Air Temperature,2020-09-04,12.888333333333334,1005,-37.800629,144.965052
5526,Particulate Air Pollution (10 µm),2020-09-04,28.695652173913043,1003,-37.8023,144.960923
5527,Particulate Air Pollution (10 µm),2020-09-04,27.545454545454547,1002,-37.800524,144.964122
5528,Ambient Air Temperature,2020-09-04,13.073636363636364,1002,-37.800524,144.964122
5529,Particulate Air Pollution (2.5 µm),2020-09-04,6.163636363636363,1002,-37.800524,144.964122
5530,Relative Humidity,2020-09-04,56.972727272727276,1002,-37.800524,144.964122
5531,Particulate Air Pollution (10 µm),2020-09-04,30.483333333333334,1001,-37.800793,144.966492
5532,Ambient Air Temperature,2020-09-04,13.795,1001,-37.800793,144.966492
5533,Relative Humidity,2020-09-04,50.455000000000005,1001,-37.800793,144.966492
5534,Particulate Air Pollution (2.5 µm),2020-09-04,6.591666666666666,1001,-37.800793,144.966492
5535,Ambient Air Temperature,2020-09-05,13.072142857142856,1002,-37.800524,144.964122
5536,Particulate Air Pollution (2.5 µm),2020-09-05,6.9913043478260875,1003,-37.8023,144.960923
5537,Particulate Air Pollution (10 µm),2020-09-05,27.426086956521736,1003,-37.8023,144.960923
5538,Relative Humidity,2020-09-05,61.48875,1005,-37.800629,144.965052
5539,Relative Humidity,2020-09-05,61.50714285714286,1002,-37.800524,144.964122
5540,Particulate Air Pollution (2.5 µm),2020-09-05,6.370833333333334,1005,-37.800629,144.965052
5541,Particulate Air Pollution (10 µm),2020-09-05,30.712500000000002,1005,-37.800629,144.965052
5542,Ambient Air Temperature,2020-09-05,13.409565217391306,1003,-37.8023,144.960923
5543,Particulate Air Pollution (10 µm),2020-09-05,29.82857142857143,1002,-37.800524,144.964122
5544,Relative Humidity,2020-09-05,62.4204347826087,1003,-37.8023,144.960923
5545,Ambient Air Temperature,2020-09-05,12.540833333333333,1005,-37.800629,144.965052
5546,Particulate Air Pollution (2.5 µm),2020-09-05,7.185714285714285,1002,-37.800524,144.964122
5547,Ambient Air Temperature,2020-09-05,13.80153846153846,1001,-37.800793,144.966492
5548,Relative Humidity,2020-09-05,55.75307692307692,1001,-37.800793,144.966492
5549,Particulate Air Pollution (2.5 µm),2020-09-05,7.392307692307692,1001,-37.800793,144.966492
5550,Particulate Air Pollution (10 µm),2020-09-05,30.838461538461537,1001,-37.800793,144.966492
5551,Relative Humidity,2020-09-06,59.89173913043478,1003,-37.8023,144.960923
5552,Particulate Air Pollution (10 µm),2020-09-06,28.041666666666668,1005,-37.800629,144.965052
5553,Ambient Air Temperature,2020-09-06,13.183333333333332,1005,-37.800629,144.965052
5554,Particulate Air Pollution (10 µm),2020-09-06,26.721739130434784,1003,-37.8023,144.960923
5555,Ambient Air Temperature,2020-09-06,13.980434782608697,1003,-37.8023,144.960923
5556,Particulate Air Pollution (2.5 µm),2020-09-06,8.034782608695652,1003,-37.8023,144.960923
5557,Relative Humidity,2020-09-06,58.779583333333335,1005,-37.800629,144.965052
5558,Particulate Air Pollution (2.5 µm),2020-09-06,7.0874999999999995,1005,-37.800629,144.965052
5559,Particulate Air Pollution (2.5 µm),2020-09-06,7.7625,1001,-37.800793,144.966492
5560,Particulate Air Pollution (10 µm),2020-09-06,28.2125,1001,-37.800793,144.966492
5561,Ambient Air Temperature,2020-09-06,13.771538461538462,1002,-37.800524,144.964122
5562,Particulate Air Pollution (2.5 µm),2020-09-06,8.169230769230769,1002,-37.800524,144.964122
5563,Particulate Air Pollution (10 µm),2020-09-06,28.292307692307695,1002,-37.800524,144.964122
5564,Ambient Air Temperature,2020-09-06,14.63375,1001,-37.800793,144.966492
5565,Relative Humidity,2020-09-06,51.04,1001,-37.800793,144.966492
5566,Relative Humidity,2020-09-06,58.72769230769231,1002,-37.800524,144.964122
5567,Ambient Air Temperature,2020-09-07,15.796666666666665,1002,-37.800524,144.964122
5568,Particulate Air Pollution (2.5 µm),2020-09-07,5.166666666666667,1005,-37.800629,144.965052
5569,Particulate Air Pollution (10 µm),2020-09-07,24.026666666666664,1002,-37.800524,144.964122
5570,Particulate Air Pollution (2.5 µm),2020-09-07,5.9750000000000005,1003,-37.8023,144.960923
5571,Particulate Air Pollution (10 µm),2020-09-07,24.758333333333336,1005,-37.800629,144.965052
5572,Particulate Air Pollution (10 µm),2020-09-07,21.729166666666668,1003,-37.8023,144.960923
5573,Ambient Air Temperature,2020-09-07,17.16208333333333,1003,-37.8023,144.960923
5574,Relative Humidity,2020-09-07,52.73374999999999,1003,-37.8023,144.960923
5575,Particulate Air Pollution (2.5 µm),2020-09-07,6.14,1002,-37.800524,144.964122
5576,Ambient Air Temperature,2020-09-07,16.714166666666667,1005,-37.800629,144.965052
5577,Relative Humidity,2020-09-07,50.63833333333333,1005,-37.800629,144.965052
5578,Relative Humidity,2020-09-07,54.37,1002,-37.800524,144.964122
5579,Relative Humidity,2020-09-07,47.09866666666667,1001,-37.800793,144.966492
5580,Particulate Air Pollution (10 µm),2020-09-07,23.779999999999998,1001,-37.800793,144.966492
5581,Ambient Air Temperature,2020-09-07,17.002,1001,-37.800793,144.966492
5582,Particulate Air Pollution (2.5 µm),2020-09-07,6.02,1001,-37.800793,144.966492
5583,Ambient Air Temperature,2020-09-08,16.879166666666666,1005,-37.800629,144.965052
5584,Relative Humidity,2020-09-08,64.76208333333334,1005,-37.800629,144.965052
5585,Particulate Air Pollution (2.5 µm),2020-09-08,6.829166666666667,1003,-37.8023,144.960923
5586,Particulate Air Pollution (10 µm),2020-09-08,26.425,1003,-37.8023,144.960923
5587,Particulate Air Pollution (10 µm),2020-09-08,28.78333333333333,1005,-37.800629,144.965052
5588,Particulate Air Pollution (2.5 µm),2020-09-08,5.845833333333334,1005,-37.800629,144.965052
5589,Relative Humidity,2020-09-08,67.97166666666666,1003,-37.8023,144.960923
5590,Ambient Air Temperature,2020-09-08,17.1025,1003,-37.8023,144.960923
5591,Relative Humidity,2020-09-08,66.08583333333333,1002,-37.800524,144.964122
5592,Ambient Air Temperature,2020-09-08,17.447333333333333,1001,-37.800793,144.966492
5593,Relative Humidity,2020-09-08,60.24,1001,-37.800793,144.966492
5594,Particulate Air Pollution (2.5 µm),2020-09-08,6.6,1001,-37.800793,144.966492
5595,Ambient Air Temperature,2020-09-08,16.911666666666665,1002,-37.800524,144.964122
5596,Particulate Air Pollution (10 µm),2020-09-08,27.858333333333334,1002,-37.800524,144.964122
5597,Particulate Air Pollution (10 µm),2020-09-08,28.073333333333334,1001,-37.800793,144.966492
5598,Particulate Air Pollution (2.5 µm),2020-09-08,6.625,1002,-37.800524,144.964122
5599,Relative Humidity,2020-09-09,69.3286956521739,1003,-37.8023,144.960923
5600,Particulate Air Pollution (10 µm),2020-09-09,33.425000000000004,1005,-37.800629,144.965052
5601,Ambient Air Temperature,2020-09-09,11.353333333333333,1005,-37.800629,144.965052
5602,Particulate Air Pollution (10 µm),2020-09-09,30.391304347826086,1003,-37.8023,144.960923
5603,Ambient Air Temperature,2020-09-09,12.31304347826087,1003,-37.8023,144.960923
5604,Particulate Air Pollution (2.5 µm),2020-09-09,5.8999999999999995,1005,-37.800629,144.965052
5605,Particulate Air Pollution (2.5 µm),2020-09-09,6.773913043478261,1003,-37.8023,144.960923
5606,Relative Humidity,2020-09-09,68.05125,1005,-37.800629,144.965052
5607,Particulate Air Pollution (2.5 µm),2020-09-09,6.785714285714286,1001,-37.800793,144.966492
5608,Ambient Air Temperature,2020-09-09,11.4,1002,-37.800524,144.964122
5609,Particulate Air Pollution (2.5 µm),2020-09-09,6.45,1002,-37.800524,144.964122
5610,Particulate Air Pollution (10 µm),2020-09-09,28.669999999999998,1002,-37.800524,144.964122
5611,Ambient Air Temperature,2020-09-09,12.734285714285715,1001,-37.800793,144.966492
5612,Particulate Air Pollution (10 µm),2020-09-09,31.55,1001,-37.800793,144.966492
5613,Relative Humidity,2020-09-09,61.54357142857143,1001,-37.800793,144.966492
5614,Relative Humidity,2020-09-09,69.503,1002,-37.800524,144.964122
5615,Particulate Air Pollution (2.5 µm),2020-09-10,8.016666666666667,1003,-37.8023,144.960923
5616,Particulate Air Pollution (10 µm),2020-09-10,26.295833333333334,1003,-37.8023,144.960923
5617,Ambient Air Temperature,2020-09-10,14.592916666666667,1003,-37.8023,144.960923
5618,Particulate Air Pollution (2.5 µm),2020-09-10,7.104166666666667,1005,-37.800629,144.965052
5619,Relative Humidity,2020-09-10,65.1825,1005,-37.800629,144.965052
5620,Ambient Air Temperature,2020-09-10,13.079166666666666,1005,-37.800629,144.965052
5621,Relative Humidity,2020-09-10,64.44458333333334,1003,-37.8023,144.960923
5622,Particulate Air Pollution (10 µm),2020-09-10,29.09166666666667,1005,-37.800629,144.965052
5623,Relative Humidity,2020-09-10,56.1025,1001,-37.800793,144.966492
5624,Ambient Air Temperature,2020-09-10,13.782499999999999,1002,-37.800524,144.964122
5625,Relative Humidity,2020-09-10,65.54083333333334,1002,-37.800524,144.964122
5626,Particulate Air Pollution (10 µm),2020-09-10,28.5,1001,-37.800793,144.966492
5627,Particulate Air Pollution (2.5 µm),2020-09-10,8.525,1002,-37.800524,144.964122
5628,Ambient Air Temperature,2020-09-10,14.984166666666667,1001,-37.800793,144.966492
5629,Particulate Air Pollution (10 µm),2020-09-10,31.099999999999998,1002,-37.800524,144.964122
5630,Particulate Air Pollution (2.5 µm),2020-09-10,7.95,1001,-37.800793,144.966492
5631,Relative Humidity,2020-09-11,52.78826086956522,1005,-37.800629,144.965052
5632,Ambient Air Temperature,2020-09-11,15.84,1005,-37.800629,144.965052
5633,Particulate Air Pollution (10 µm),2020-09-11,20.247826086956522,1003,-37.8023,144.960923
5634,Particulate Air Pollution (10 µm),2020-09-11,23.93913043478261,1005,-37.800629,144.965052
5635,Particulate Air Pollution (2.5 µm),2020-09-11,5.343478260869565,1003,-37.8023,144.960923
5636,Particulate Air Pollution (2.5 µm),2020-09-11,4.778260869565218,1005,-37.800629,144.965052
5637,Ambient Air Temperature,2020-09-11,15.950434782608696,1003,-37.8023,144.960923
5638,Relative Humidity,2020-09-11,55.44,1003,-37.8023,144.960923
5639,Relative Humidity,2020-09-11,54.01692307692308,1002,-37.800524,144.964122
5640,Particulate Air Pollution (2.5 µm),2020-09-11,5.300000000000001,1002,-37.800524,144.964122
5641,Ambient Air Temperature,2020-09-11,16.355,1001,-37.800793,144.966492
5642,Particulate Air Pollution (2.5 µm),2020-09-11,5.2749999999999995,1001,-37.800793,144.966492
5643,Relative Humidity,2020-09-11,48.7475,1001,-37.800793,144.966492
5644,Particulate Air Pollution (10 µm),2020-09-11,22.56153846153846,1002,-37.800524,144.964122
5645,Particulate Air Pollution (10 µm),2020-09-11,22.166666666666668,1001,-37.800793,144.966492
5646,Ambient Air Temperature,2020-09-11,16.071538461538463,1002,-37.800524,144.964122
5647,Ambient Air Temperature,2021-09-13,10.134583333333333,1008,-37.81746522,144.96705703
5648,Relative Humidity,2020-09-12,71.585,1003,-37.8023,144.960923
5649,Particulate Air Pollution (10 µm),2020-09-12,22.0625,1005,-37.800629,144.965052
5650,Ambient Air Temperature,2020-09-12,14.272083333333333,1005,-37.800629,144.965052
5651,Ambient Air Temperature,2020-09-12,14.409166666666666,1003,-37.8023,144.960923
5652,Relative Humidity,2020-09-12,68.71249999999999,1005,-37.800629,144.965052
5653,Particulate Air Pollution (10 µm),2020-09-12,20.775000000000002,1003,-37.8023,144.960923
5654,Particulate Air Pollution (2.5 µm),2020-09-12,6.458333333333333,1003,-37.8023,144.960923
5655,Particulate Air Pollution (2.5 µm),2020-09-12,5.691666666666666,1005,-37.800629,144.965052
5656,Particulate Air Pollution (10 µm),2020-09-12,22.076923076923077,1002,-37.800524,144.964122
5657,Ambient Air Temperature,2020-09-12,14.173076923076923,1002,-37.800524,144.964122
5658,Particulate Air Pollution (2.5 µm),2020-09-12,6.4,1001,-37.800793,144.966492
5659,Particulate Air Pollution (2.5 µm),2020-09-12,7.046153846153846,1002,-37.800524,144.964122
5660,Particulate Air Pollution (10 µm),2020-09-12,22.861538461538462,1001,-37.800793,144.966492
5661,Ambient Air Temperature,2020-09-12,14.42923076923077,1001,-37.800793,144.966492
